Date,Name of State / UT,Latitude,Longitude,Total Confirmed cases,Death,Cured/Discharged/Migrated,New cases,New deaths,New recovered
2020-03-26,Punjab,31.1471,75.3412,33,1,0,4,0,0
2020-03-26,Rajasthan,27.0238,74.2179,41,0,3,5,0,0
2020-03-26,Tamil Nadu,11.1271,78.6569,26,1,1,8,1,0
2020-03-26,Telengana,18.1124,79.0193,44,0,1,9,0,0
2020-03-26,Uttar Pradesh,26.8467,80.9462,41,0,11,4,0,0
2020-03-26,Uttarakhand,30.0668,79.0193,5,0,0,1,0,0
2020-03-26,West Bengal,22.9868,87.855,10,1,0,1,0,0
2020-03-27,Andaman and Nicobar Islands,11.7401,92.6586,1,0,0,0,0,0
2020-03-27,Andhra Pradesh,15.9129,79.74,12,0,1,1,0,0
2020-03-27,Bihar,25.0961,85.3131,6,1,0,0,0,0
2020-03-27,Chandigarh,30.7333,76.7794,7,0,0,0,0,0
2020-03-27,Chhattisgarh,21.2787,81.8661,6,0,0,0,0,0
2020-03-27,Delhi,28.7041,77.1025,36,1,6,0,0,0
2020-03-27,Goa,15.2993,74.124,3,0,0,0,0,0
2020-03-27,Gujarat,22.2587,71.1924,43,3,0,0,0,0
2020-03-27,Haryana,29.0588,76.0856,30,0,11,0,0,0
2020-03-27,Himachal Pradesh,31.1048,77.1734,3,1,0,0,0,0
2020-03-27,Jammu and Kashmir,33.7782,76.5762,13,1,1,0,0,0
2020-03-27,Karnataka,15.3173,75.7139,55,2,3,0,0,0
2020-03-27,Kerala,10.8505,76.2711,137,0,11,19,0,5
2020-03-27,Ladakh,34.2996,78.2932,13,0,3,0,0,3
2020-03-27,Madhya Pradesh,22.9734,78.6569,20,1,0,0,0,0
2020-03-27,Maharashtra,19.7515,75.7139,130,4,15,6,1,14
2020-03-27,Manipur,24.6637,93.9063,1,0,0,0,0,0
2020-03-27,Mizoram,23.1645,92.9376,1,0,0,0,0,0
2020-03-27,Odisha,20.9517,85.0985,2,0,0,0,0,0
2020-03-27,Puducherry,11.9416,79.8083,1,0,0,0,0,0
2020-03-27,Punjab,31.1471,75.3412,33,1,0,0,0,0
2020-03-27,Rajasthan,27.0238,74.2179,41,0,3,0,0,0
2020-03-27,Tamil Nadu,11.1271,78.6569,29,1,1,3,0,0
2020-03-27,Telengana,18.1124,79.0193,45,0,1,1,0,0
2020-03-27,Uttar Pradesh,26.8467,80.9462,41,0,11,0,0,0
2020-03-27,Uttarakhand,30.0668,79.0193,5,0,0,0,0,0
2020-03-27,West Bengal,22.9868,87.855,10,1,0,0,0,0
2020-03-28,Andaman and Nicobar Islands,11.7401,92.6586,6,0,0,5,0,0
2020-03-28,Andhra Pradesh,15.9129,79.74,14,0,1,2,0,0
2020-03-28,Bihar,25.0961,85.3131,9,1,0,3,0,0
2020-03-28,Chandigarh,30.7333,76.7794,8,0,0,1,0,0
2020-03-28,Chhattisgarh,21.2787,81.8661,6,0,0,0,0,0
2020-03-28,Delhi,28.7041,77.1025,39,1,6,3,0,0
2020-03-28,Goa,15.2993,74.124,3,0,0,0,0,0
2020-03-28,Gujarat,22.2587,71.1924,45,3,0,2,0,0
2020-03-28,Haryana,29.0588,76.0856,33,0,12,3,0,1
2020-03-28,Himachal Pradesh,31.1048,77.1734,3,1,0,0,0,0
2020-03-28,Jammu and Kashmir,33.7782,76.5762,20,1,1,7,0,0
2020-03-28,Karnataka,15.3173,75.7139,55,2,3,0,0,0
2020-03-28,Kerala,10.8505,76.2711,176,0,11,39,0,0
2020-03-28,Ladakh,34.2996,78.2932,13,0,3,0,0,0
2020-03-28,Madhya Pradesh,22.9734,78.6569,30,2,0,10,1,0
2020-03-28,Maharashtra,19.7515,75.7139,180,5,25,50,1,10
2020-03-28,Manipur,24.6637,93.9063,1,0,0,0,0,0
2020-03-28,Mizoram,23.1645,92.9376,1,0,0,0,0,0
2020-03-28,Odisha,20.9517,85.0985,3,0,0,1,0,0
2020-03-28,Puducherry,11.9416,79.8083,1,0,0,0,0,0
2020-03-28,Punjab,31.1471,75.3412,38,1,1,5,0,1
2020-03-28,Rajasthan,27.0238,74.2179,54,0,3,13,0,0
2020-03-28,Tamil Nadu,11.1271,78.6569,40,1,2,11,0,1
2020-03-28,Telengana,18.1124,79.0193,56,0,1,11,0,0
2020-03-28,Uttar Pradesh,26.8467,80.9462,55,0,11,14,0,0
2020-03-28,Uttarakhand,30.0668,79.0193,5,0,0,0,0,0
2020-03-28,West Bengal,22.9868,87.855,15,1,0,5,0,0
2020-03-29,Andaman and Nicobar Islands,11.7401,92.6586,9,0,0,3,0,0
2020-03-29,Andhra Pradesh,15.9129,79.74,14,0,1,0,0,0
2020-03-29,Bihar,25.0961,85.3131,9,1,0,0,0,0
2020-03-29,Chandigarh,30.7333,76.7794,8,0,0,0,0,0
2020-03-29,Chhattisgarh,21.2787,81.8661,6,0,0,0,0,0
2020-03-29,Delhi,28.7041,77.1025,39,2,6,0,1,0
2020-03-29,Goa,15.2993,74.124,3,0,0,0,0,0
2020-03-29,Gujarat,22.2587,71.1924,53,4,0,8,1,0
2020-03-29,Haryana,29.0588,76.0856,33,0,12,0,0,0
2020-03-29,Himachal Pradesh,31.1048,77.1734,3,1,0,0,0,0
2020-03-29,Jammu and Kashmir,33.7782,76.5762,31,1,1,11,0,0
2020-03-29,Karnataka,15.3173,75.7139,76,3,5,21,1,2
2020-03-29,Kerala,10.8505,76.2711,182,1,15,6,1,4
2020-03-29,Ladakh,34.2996,78.2932,13,0,3,0,0,0
2020-03-29,Madhya Pradesh,22.9734,78.6569,30,2,0,0,0,0
2020-03-29,Maharashtra,19.7515,75.7139,186,6,25,6,1,0
2020-03-29,Manipur,24.6637,93.9063,1,0,0,0,0,0
2020-03-29,Mizoram,23.1645,92.9376,1,0,0,0,0,0
2020-03-29,Odisha,20.9517,85.0985,3,0,0,0,0,0
2020-03-29,Puducherry,11.9416,79.8083,1,0,0,0,0,0
2020-03-29,Punjab,31.1471,75.3412,38,1,1,0,0,0
2020-03-29,Rajasthan,27.0238,74.2179,54,0,3,0,0,0
2020-03-29,Tamil Nadu,11.1271,78.6569,42,1,2,2,0,0
2020-03-29,Telengana,18.1124,79.0193,66,1,1,10,1,0
2020-03-29,Uttar Pradesh,26.8467,80.9462,55,0,11,0,0,0
2020-03-29,Uttarakhand,30.0668,79.0193,6,0,1,1,0,1
2020-03-29,West Bengal,22.9868,87.855,18,1,0,3,0,0
2020-03-30,Andaman and Nicobar Islands,11.7401,92.6586,9,0,0,0,0,0
2020-03-30,Andhra Pradesh,15.9129,79.74,19,0,1,5,0,0
2020-03-30,Bihar,25.0961,85.3131,11,1,0,2,0,0
2020-03-30,Chandigarh,30.7333,76.7794,8,0,0,0,0,0
2020-03-30,Chhattisgarh,21.2787,81.8661,7,0,0,1,0,0
2020-03-30,Delhi,28.7041,77.1025,53,2,6,14,0,0
2020-03-30,Goa,15.2993,74.124,5,0,0,2,0,0
2020-03-30,Gujarat,22.2587,71.1924,58,5,1,5,1,1
2020-03-30,Haryana,29.0588,76.0856,33,0,17,0,0,5
2020-03-30,Himachal Pradesh,31.1048,77.1734,3,1,0,0,0,0
2020-03-30,Jammu and Kashmir,33.7782,76.5762,31,2,1,0,1,0
2020-03-30,Karnataka,15.3173,75.7139,80,3,5,4,0,0
2020-03-30,Kerala,10.8505,76.2711,194,1,19,12,0,4
2020-03-30,Ladakh,34.2996,78.2932,13,0,3,0,0,0
2020-03-30,Madhya Pradesh,22.9734,78.6569,33,2,0,3,0,0
2020-03-30,Maharashtra,19.7515,75.7139,193,8,25,7,2,0
2020-03-30,Manipur,24.6637,93.9063,1,0,0,0,0,0
2020-03-30,Mizoram,23.1645,92.9376,1,0,0,0,0,0
2020-03-30,Odisha,20.9517,85.0985,3,0,0,0,0,0
2020-03-30,Puducherry,11.9416,79.8083,1,0,0,0,0,0
2020-03-30,Punjab,31.1471,75.3412,38,1,1,0,0,0
2020-03-30,Rajasthan,27.0238,74.2179,57,0,3,3,0,0
2020-03-30,Tamil Nadu,11.1271,78.6569,50,1,4,8,0,2
2020-03-30,Telengana,18.1124,79.0193,69,1,1,3,0,0
2020-03-30,Uttar Pradesh,26.8467,80.9462,75,0,11,20,0,0
2020-03-30,Uttarakhand,30.0668,79.0193,7,0,2,1,0,1
2020-03-30,West Bengal,22.9868,87.855,19,1,0,1,0,0
2020-03-31,Andaman and Nicobar Islands,11.7401,92.6586,10,0,0,1,0,0
2020-03-31,Andhra Pradesh,15.9129,79.74,40,0,1,21,0,0
2020-03-31,Bihar,25.0961,85.3131,15,1,0,4,0,0
2020-03-31,Chandigarh,30.7333,76.7794,13,0,0,5,0,0
2020-03-31,Chhattisgarh,21.2787,81.8661,8,0,0,1,0,0
2020-03-31,Delhi,28.7041,77.1025,97,2,6,44,0,0
2020-03-31,Goa,15.2993,74.124,5,0,0,0,0,0
2020-03-31,Gujarat,22.2587,71.1924,73,6,3,15,1,2
2020-03-31,Haryana,29.0588,76.0856,40,0,21,7,0,4
2020-03-31,Himachal Pradesh,31.1048,77.1734,3,1,0,0,0,0
2020-03-31,Jammu and Kashmir,33.7782,76.5762,54,2,2,23,0,1
2020-03-31,Karnataka,15.3173,75.7139,83,3,5,3,0,0
2020-03-31,Kerala,10.8505,76.2711,234,1,19,40,0,0
2020-03-31,Ladakh,34.2996,78.2932,13,0,3,0,0,0
2020-03-31,Madhya Pradesh,22.9734,78.6569,47,3,0,14,1,0
2020-03-31,Maharashtra,19.7515,75.7139,216,9,39,23,1,14
2020-03-31,Manipur,24.6637,93.9063,1,0,0,0,0,0
2020-03-31,Mizoram,23.1645,92.9376,1,0,0,0,0,0
2020-03-31,Odisha,20.9517,85.0985,3,0,0,0,0,0
2020-03-31,Puducherry,11.9416,79.8083,1,0,0,0,0,0
2020-03-31,Punjab,31.1471,75.3412,41,3,1,3,2,0
2020-03-31,Rajasthan,27.0238,74.2179,74,0,3,17,0,0
2020-03-31,Tamil Nadu,11.1271,78.6569,74,1,4,24,0,0
2020-03-31,Telengana,18.1124,79.0193,79,1,1,10,0,0
2020-03-31,Uttar Pradesh,26.8467,80.9462,101,0,14,26,0,3
2020-03-31,Uttarakhand,30.0668,79.0193,7,0,2,0,0,0
2020-03-31,West Bengal,22.9868,87.855,26,2,0,7,1,0
2020-04-01,Andaman and Nicobar Islands,11.7401,92.6586,10,0,1,0,0,1
2020-04-01,Andhra Pradesh,15.9129,79.74,83,0,0,43,0,-1
2020-04-01,Assam,26.2006,92.9376,1,0,0,0,0,0
2020-04-01,Bihar,25.0961,85.3131,23,1,0,8,0,0
2020-04-01,Chandigarh,30.7333,76.7794,16,0,0,3,0,0
2020-04-01,Chhattisgarh,21.2787,81.8661,9,0,2,1,0,2
2020-04-01,Delhi,28.7041,77.1025,152,2,6,55,0,0
2020-04-01,Goa,15.2993,74.124,5,0,0,0,0,0
2020-04-01,Gujarat,22.2587,71.1924,82,6,5,9,0,2
2020-04-01,Haryana,29.0588,76.0856,43,0,21,3,0,0
2020-04-01,Himachal Pradesh,31.1048,77.1734,3,1,0,0,0,0
2020-04-01,Jammu and Kashmir,33.7782,76.5762,62,2,2,8,0,0
2020-04-01,Jharkhand,23.6102,85.2799,1,0,0,0,0,0
2020-04-01,Karnataka,15.3173,75.7139,101,3,8,18,0,3
2020-04-01,Kerala,10.8505,76.2711,241,2,23,7,1,4
2020-04-01,Ladakh,34.2996,78.2932,13,0,3,0,0,0
2020-04-01,Madhya Pradesh,22.9734,78.6569,66,3,0,19,0,0
2020-04-01,Maharashtra,19.7515,75.7139,302,9,39,86,0,0
2020-04-01,Manipur,24.6637,93.9063,1,0,0,0,0,0
2020-04-01,Mizoram,23.1645,92.9376,1,0,0,0,0,0
2020-04-01,Odisha,20.9517,85.0985,4,0,0,1,0,0
2020-04-01,Puducherry,11.9416,79.8083,3,0,1,2,0,1
2020-04-01,Punjab,31.1471,75.3412,42,3,1,1,0,0
2020-04-01,Rajasthan,27.0238,74.2179,93,0,3,19,0,0
2020-04-01,Tamil Nadu,11.1271,78.6569,234,1,6,160,0,2
2020-04-01,Telengana,18.1124,79.0193,96,3,1,17,2,0
2020-04-01,Uttar Pradesh,26.8467,80.9462,103,2,14,2,2,0
2020-04-01,Uttarakhand,30.0668,79.0193,7,0,2,0,0,0
2020-04-02,Andaman and Nicobar Islands,11.7401,92.6586,10,0,0,0,0,-1
2020-04-02,Andhra Pradesh,15.9129,79.74,86,1,1,3,1,1
2020-04-02,Assam,26.2006,92.9376,1,0,0,0,0,0
2020-04-02,Bihar,25.0961,85.3131,23,1,0,0,0,0
2020-04-02,Chandigarh,30.7333,76.7794,16,0,0,0,0,0
2020-04-02,Chhattisgarh,21.2787,81.8661,9,0,2,0,0,0
2020-04-02,Delhi,28.7041,77.1025,152,2,6,0,0,0
2020-04-02,Goa,15.2993,74.124,5,0,0,0,0,0
2020-04-02,Gujarat,22.2587,71.1924,82,6,5,0,0,0
2020-04-02,Haryana,29.0588,76.0856,43,0,21,0,0,0
2020-04-02,Himachal Pradesh,31.1048,77.1734,3,1,1,0,0,1
2020-04-02,Jammu and Kashmir,33.7782,76.5762,62,2,2,0,0,0
2020-04-02,Jharkhand,23.6102,85.2799,1,0,0,0,0,0
2020-04-02,Karnataka,15.3173,75.7139,110,3,9,9,0,1
2020-04-02,Kerala,10.8505,76.2711,265,2,25,24,0,2
2020-04-02,Ladakh,34.2996,78.2932,13,0,3,0,0,0
2020-04-02,Madhya Pradesh,22.9734,78.6569,99,6,0,33,3,0
2020-04-02,Maharashtra,19.7515,75.7139,335,13,42,33,4,3
2020-04-02,Manipur,24.6637,93.9063,1,0,0,0,0,0
2020-04-02,Mizoram,23.1645,92.9376,1,0,0,0,0,0
2020-04-02,Odisha,20.9517,85.0985,4,0,0,0,0,0
2020-04-02,Puducherry,11.9416,79.8083,3,0,1,0,0,0
2020-04-02,Punjab,31.1471,75.3412,46,4,1,4,1,0
2020-04-02,Rajasthan,27.0238,74.2179,108,0,3,15,0,0
2020-04-02,Tamil Nadu,11.1271,78.6569,234,1,6,0,0,0
2020-04-02,Telengana,18.1124,79.0193,96,3,1,0,0,0
2020-04-02,Uttar Pradesh,26.8467,80.9462,113,2,14,10,0,0
2020-04-02,Uttarakhand,30.0668,79.0193,7,0,2,0,0,0
2020-04-03,Andaman and Nicobar Islands,11.7401,92.6586,10,0,0,0,0,0
2020-04-03,Andhra Pradesh,15.9129,79.74,132,1,1,46,0,0
2020-04-03,Arunachal Pradesh,28.218000000000004,94.7278,1,0,0,0,0,0
2020-04-03,Assam,26.2006,92.9376,16,0,0,15,0,0
2020-04-03,Bihar,25.0961,85.3131,24,1,0,1,0,0
2020-04-03,Chandigarh,30.7333,76.7794,18,0,0,2,0,0
2020-04-03,Chhattisgarh,21.2787,81.8661,9,0,2,0,0,0
2020-04-03,Delhi,28.7041,77.1025,219,4,8,67,2,2
2020-04-03,Goa,15.2993,74.124,6,0,0,1,0,0
2020-04-03,Gujarat,22.2587,71.1924,87,7,8,5,1,3
2020-04-03,Haryana,29.0588,76.0856,43,0,21,0,0,0
2020-04-03,Himachal Pradesh,31.1048,77.1734,6,1,1,3,0,0
2020-04-03,Jammu and Kashmir,33.7782,76.5762,70,2,3,8,0,1
2020-04-03,Jharkhand,23.6102,85.2799,2,0,0,1,0,0
2020-04-03,Karnataka,15.3173,75.7139,124,3,10,14,0,1
2020-04-03,Kerala,10.8505,76.2711,286,2,27,21,0,2
2020-04-03,Ladakh,34.2996,78.2932,14,0,3,1,0,0
2020-04-03,Madhya Pradesh,22.9734,78.6569,99,6,0,0,0,0
2020-04-03,Maharashtra,19.7515,75.7139,335,16,42,0,3,0
2020-04-03,Manipur,24.6637,93.9063,2,0,0,1,0,0
2020-04-03,Mizoram,23.1645,92.9376,1,0,0,0,0,0
2020-04-03,Odisha,20.9517,85.0985,5,0,0,1,0,0
2020-04-03,Puducherry,11.9416,79.8083,3,0,1,0,0,0
2020-04-03,Punjab,31.1471,75.3412,46,4,1,0,0,0
2020-04-03,Rajasthan,27.0238,74.2179,133,0,3,25,0,0
2020-04-03,Tamil Nadu,11.1271,78.6569,309,1,6,75,0,0
2020-04-03,Telengana,18.1124,79.0193,107,3,1,11,0,0
2020-04-03,Uttar Pradesh,26.8467,80.9462,113,2,14,0,0,0
2020-04-03,Uttarakhand,30.0668,79.0193,10,0,2,3,0,0
2020-04-03,West Bengal,22.9868,87.855,53,3,3,27,1,3
2020-04-04,Andaman and Nicobar Islands,11.7401,92.6586,10,0,0,0,0,0
2020-04-04,Andhra Pradesh,15.9129,79.74,161,1,1,29,0,0
2020-04-04,Arunachal Pradesh,28.218000000000004,94.7278,1,0,0,0,0,0
2020-04-04,Assam,26.2006,92.9376,24,0,0,8,0,0
2020-04-04,Bihar,25.0961,85.3131,29,1,0,5,0,0
2020-04-04,Chandigarh,30.7333,76.7794,18,0,0,0,0,0
2020-04-04,Chhattisgarh,21.2787,81.8661,9,0,3,0,0,1
2020-04-04,Delhi,28.7041,77.1025,386,6,8,167,2,0
2020-04-04,Goa,15.2993,74.124,6,0,0,0,0,0
2020-04-04,Gujarat,22.2587,71.1924,95,9,10,8,2,2
2020-04-04,Haryana,29.0588,76.0856,49,0,24,6,0,3
2020-04-04,Himachal Pradesh,31.1048,77.1734,6,1,1,0,0,0
2020-04-04,Jammu and Kashmir,33.7782,76.5762,75,2,3,5,0,0
2020-04-04,Jharkhand,23.6102,85.2799,2,0,0,0,0,0
2020-04-04,Karnataka,15.3173,75.7139,128,3,12,4,0,2
2020-04-04,Kerala,10.8505,76.2711,295,2,41,9,0,14
2020-04-04,Ladakh,34.2996,78.2932,14,0,3,0,0,0
2020-04-04,Madhya Pradesh,22.9734,78.6569,104,6,0,5,0,0
2020-04-04,Maharashtra,19.7515,75.7139,423,19,42,88,3,0
2020-04-04,Manipur,24.6637,93.9063,2,0,0,0,0,0
2020-04-04,Mizoram,23.1645,92.9376,1,0,0,0,0,0
2020-04-04,Odisha,20.9517,85.0985,5,0,0,0,0,0
2020-04-04,Puducherry,11.9416,79.8083,5,0,1,2,0,0
2020-04-04,Punjab,31.1471,75.3412,53,5,1,7,1,0
2020-04-04,Rajasthan,27.0238,74.2179,179,0,3,46,0,0
2020-04-04,Tamil Nadu,11.1271,78.6569,411,1,6,102,0,0
2020-04-04,Telengana,18.1124,79.0193,158,7,1,51,4,0
2020-04-04,Uttar Pradesh,26.8467,80.9462,174,2,19,61,0,5
2020-04-04,Uttarakhand,30.0668,79.0193,16,0,2,6,0,0
2020-04-04,West Bengal,22.9868,87.855,69,3,3,16,0,0
2020-04-05,Andaman and Nicobar Islands,11.7401,92.6586,10,0,0,0,0,0
2020-04-05,Andhra Pradesh,15.9129,79.74,161,1,1,0,0,0
2020-04-05,Arunachal Pradesh,28.218000000000004,94.7278,1,0,0,0,0,0
2020-04-05,Assam,26.2006,92.9376,24,0,0,0,0,0
2020-04-05,Bihar,25.0961,85.3131,30,1,0,1,0,0
2020-04-05,Chandigarh,30.7333,76.7794,18,0,0,0,0,0
2020-04-05,Chhattisgarh,21.2787,81.8661,9,0,3,0,0,0
2020-04-05,Delhi,28.7041,77.1025,445,6,15,59,0,7
2020-04-05,Goa,15.2993,74.124,7,0,0,1,0,0
2020-04-05,Gujarat,22.2587,71.1924,105,10,14,10,1,4
2020-04-05,Haryana,29.0588,76.0856,49,0,24,0,0,0
2020-04-05,Himachal Pradesh,31.1048,77.1734,6,1,1,0,0,0
2020-04-05,Jammu and Kashmir,33.7782,76.5762,92,2,4,17,0,1
2020-04-05,Jharkhand,23.6102,85.2799,2,0,0,0,0,0
2020-04-05,Karnataka,15.3173,75.7139,144,4,12,16,1,0
2020-04-05,Kerala,10.8505,76.2711,306,2,49,11,0,8
2020-04-05,Ladakh,34.2996,78.2932,14,0,10,0,0,7
2020-04-05,Madhya Pradesh,22.9734,78.6569,104,6,0,0,0,0
2020-04-05,Maharashtra,19.7515,75.7139,490,24,42,67,5,0
2020-04-05,Manipur,24.6637,93.9063,2,0,0,0,0,0
2020-04-05,Mizoram,23.1645,92.9376,1,0,0,0,0,0
2020-04-05,Odisha,20.9517,85.0985,20,0,0,15,0,0
2020-04-05,Puducherry,11.9416,79.8083,5,0,1,0,0,0
2020-04-05,Punjab,31.1471,75.3412,57,5,1,4,0,0
2020-04-05,Rajasthan,27.0238,74.2179,200,0,21,21,0,18
2020-04-05,Tamil Nadu,11.1271,78.6569,485,3,6,74,2,0
2020-04-05,Telengana,18.1124,79.0193,269,7,32,111,0,31
2020-04-05,Uttar Pradesh,26.8467,80.9462,227,2,19,53,0,0
2020-04-05,Uttarakhand,30.0668,79.0193,22,0,2,6,0,0
2020-04-05,West Bengal,22.9868,87.855,69,3,10,0,0,7
2020-04-06,Andaman and Nicobar Islands,11.7401,92.6586,10,0,0,0,0,0
2020-04-06,Andhra Pradesh,15.9129,79.74,226,3,1,65,2,0
2020-04-06,Arunachal Pradesh,28.218000000000004,94.7278,1,0,0,0,0,0
2020-04-06,Assam,26.2006,92.9376,26,0,0,2,0,0
2020-04-06,Bihar,25.0961,85.3131,30,1,0,0,0,0
2020-04-06,Chandigarh,30.7333,76.7794,18,0,0,0,0,0
2020-04-06,Chhattisgarh,21.2787,81.8661,9,0,3,0,0,0
2020-04-06,Delhi,28.7041,77.1025,503,7,18,58,1,3
2020-04-06,Goa,15.2993,74.124,7,0,0,0,0,0
2020-04-06,Gujarat,22.2587,71.1924,122,11,18,17,1,4
2020-04-06,Haryana,29.0588,76.0856,84,1,25,35,1,1
2020-04-06,Himachal Pradesh,31.1048,77.1734,13,1,1,7,0,0
2020-04-06,Jammu and Kashmir,33.7782,76.5762,106,2,4,14,0,0
2020-04-06,Jharkhand,23.6102,85.2799,3,0,0,1,0,0
2020-04-06,Karnataka,15.3173,75.7139,151,4,12,7,0,0
2020-04-06,Kerala,10.8505,76.2711,314,2,55,8,0,6
2020-04-06,Ladakh,34.2996,78.2932,14,0,10,0,0,0
2020-04-06,Madhya Pradesh,22.9734,78.6569,165,9,0,61,3,0
2020-04-06,Maharashtra,19.7515,75.7139,690,45,42,200,21,0
2020-04-06,Manipur,24.6637,93.9063,2,0,0,0,0,0
2020-04-06,Mizoram,23.1645,92.9376,1,0,0,0,0,0
2020-04-06,Odisha,20.9517,85.0985,21,0,2,1,0,2
2020-04-06,Puducherry,11.9416,79.8083,5,0,1,0,0,0
2020-04-06,Punjab,31.1471,75.3412,68,6,4,11,1,3
2020-04-06,Rajasthan,27.0238,74.2179,253,0,21,53,0,0
2020-04-06,Tamil Nadu,11.1271,78.6569,571,5,8,86,2,2
2020-04-06,Telengana,18.1124,79.0193,321,7,34,52,0,2
2020-04-06,Uttar Pradesh,26.8467,80.9462,227,2,19,0,0,0
2020-04-06,Uttarakhand,30.0668,79.0193,26,0,4,4,0,2
2020-04-06,West Bengal,22.9868,87.855,80,3,10,11,0,0
2020-04-07,Andaman and Nicobar Islands,11.7401,92.6586,10,0,0,0,0,0
2020-04-07,Andhra Pradesh,15.9129,79.74,266,3,1,40,0,0
2020-04-07,Arunachal Pradesh,28.218000000000004,94.7278,1,0,0,0,0,0
2020-04-07,Assam,26.2006,92.9376,26,0,0,0,0,0
2020-04-07,Bihar,25.0961,85.3131,32,1,0,2,0,0
2020-04-07,Chandigarh,30.7333,76.7794,18,0,0,0,0,0
2020-04-07,Chhattisgarh,21.2787,81.8661,10,0,8,1,0,5
2020-04-07,Delhi,28.7041,77.1025,523,7,19,20,0,1
2020-04-07,Goa,15.2993,74.124,7,0,0,0,0,0
2020-04-07,Gujarat,22.2587,71.1924,144,12,22,22,1,4
2020-04-07,Haryana,29.0588,76.0856,90,1,25,6,0,0
2020-04-07,Himachal Pradesh,31.1048,77.1734,13,1,2,0,0,1
2020-04-07,Jammu and Kashmir,33.7782,76.5762,109,2,4,3,0,0
2020-04-07,Jharkhand,23.6102,85.2799,4,0,0,1,0,0
2020-04-07,Karnataka,15.3173,75.7139,151,4,12,0,0,0
2020-04-07,Kerala,10.8505,76.2711,327,2,58,13,0,3
2020-04-07,Ladakh,34.2996,78.2932,14,0,10,0,0,0
2020-04-07,Madhya Pradesh,22.9734,78.6569,165,9,0,0,0,0
2020-04-07,Maharashtra,19.7515,75.7139,748,45,56,58,0,14
2020-04-07,Manipur,24.6637,93.9063,2,0,0,0,0,0
2020-04-07,Mizoram,23.1645,92.9376,1,0,0,0,0,0
2020-04-07,Odisha,20.9517,85.0985,21,0,2,0,0,0
2020-04-07,Puducherry,11.9416,79.8083,5,0,1,0,0,0
2020-04-07,Punjab,31.1471,75.3412,76,6,4,8,0,0
2020-04-07,Rajasthan,27.0238,74.2179,288,3,21,35,3,0
2020-04-07,Tamil Nadu,11.1271,78.6569,621,5,8,50,0,0
2020-04-07,Telengana,18.1124,79.0193,321,7,34,0,0,0
2020-04-07,Tripura,23.9408,91.9882,1,0,0,0,0,0
2020-04-07,Uttar Pradesh,26.8467,80.9462,305,3,21,78,1,2
2020-04-07,Uttarakhand,30.0668,79.0193,31,0,5,5,0,1
2020-04-07,West Bengal,22.9868,87.855,91,3,13,11,0,3
2020-04-08,Andaman and Nicobar Islands,11.7401,92.6586,10,0,0,0,0,0
2020-04-08,Andhra Pradesh,15.9129,79.74,305,4,1,39,1,0
2020-04-08,Arunachal Pradesh,28.218000000000004,94.7278,1,0,0,0,0,0
2020-04-08,Assam,26.2006,92.9376,27,0,0,1,0,0
2020-04-08,Bihar,25.0961,85.3131,38,1,0,6,0,0
2020-04-08,Chandigarh,30.7333,76.7794,18,0,7,0,0,7
2020-04-08,Chhattisgarh,21.2787,81.8661,10,0,9,0,0,1
2020-04-08,Delhi,28.7041,77.1025,576,9,21,53,2,2
2020-04-08,Goa,15.2993,74.124,7,0,0,0,0,0
2020-04-08,Gujarat,22.2587,71.1924,165,13,25,21,1,3
2020-04-08,Haryana,29.0588,76.0856,147,3,28,57,2,3
2020-04-08,Himachal Pradesh,31.1048,77.1734,18,1,2,5,0,0
2020-04-08,Jammu and Kashmir,33.7782,76.5762,116,2,4,7,0,0
2020-04-08,Jharkhand,23.6102,85.2799,4,0,0,0,0,0
2020-04-08,Karnataka,15.3173,75.7139,175,4,25,24,0,13
2020-04-08,Kerala,10.8505,76.2711,336,2,70,9,0,12
2020-04-08,Ladakh,34.2996,78.2932,14,0,10,0,0,0
2020-04-08,Madhya Pradesh,22.9734,78.6569,229,13,0,64,4,0
2020-04-08,Maharashtra,19.7515,75.7139,1018,64,79,270,19,23
2020-04-08,Manipur,24.6637,93.9063,2,0,0,0,0,0
2020-04-08,Mizoram,23.1645,92.9376,1,0,0,0,0,0
2020-04-08,Odisha,20.9517,85.0985,42,1,2,21,1,0
2020-04-08,Puducherry,11.9416,79.8083,5,0,1,0,0,0
2020-04-08,Punjab,31.1471,75.3412,91,7,4,15,1,0
2020-04-08,Rajasthan,27.0238,74.2179,328,3,21,40,0,0
2020-04-08,Tamil Nadu,11.1271,78.6569,690,7,19,69,2,11
2020-04-08,Telengana,18.1124,79.0193,364,7,35,43,0,1
2020-04-08,Tripura,23.9408,91.9882,1,0,0,0,0,0
2020-04-08,Uttar Pradesh,26.8467,80.9462,326,3,21,21,0,0
2020-04-08,Uttarakhand,30.0668,79.0193,31,0,5,0,0,0
2020-04-08,West Bengal,22.9868,87.855,99,5,13,8,2,0
2020-04-09,Andaman and Nicobar Islands,11.7401,92.6586,11,0,0,1,0,0
2020-04-09,Andhra Pradesh,15.9129,79.74,348,4,6,43,0,5
2020-04-09,Arunachal Pradesh,28.218000000000004,94.7278,1,0,0,0,0,0
2020-04-09,Assam,26.2006,92.9376,28,0,0,1,0,0
2020-04-09,Bihar,25.0961,85.3131,38,1,0,0,0,0
2020-04-09,Chandigarh,30.7333,76.7794,18,0,7,0,0,0
